number,value,datetime_start,datetime_complete,duration,params_bag_n_estimators,params_dt_max_depth,params_dt_min_samples_split,params_elastic_alpha,params_elastic_l1_ratio,params_et_max_depth,params_et_min_samples_split,params_et_n_estimators,params_gpr_alpha,params_knn_metric,params_knn_n_neighbors,params_knn_weights,params_regressor,params_rf_max_depth,params_rf_min_samples_split,params_rf_n_estimators,params_rfe_n_features,params_rfe_proxy_et_max_depth,params_rfe_proxy_et_min_samples_split,params_rfe_proxy_et_n_estimators,params_rfe_proxy_svc_C,params_rfe_proxy_type,params_ridge_alpha,params_ridge_solver,params_stack_final_estimator,params_svr_C,params_svr_degree,params_svr_epsilon,params_svr_gamma,params_svr_kernel,params_use_scaler,user_attrs_d2mae_ci_lower_val,user_attrs_d2mae_ci_upper_val,user_attrs_d2mae_df_val,user_attrs_d2mae_mean_val,user_attrs_d2mae_samperror_val,user_attrs_d2mae_std_val,user_attrs_d2mae_t_critical_val,user_attrs_mae_ci_lower_val,user_attrs_mae_ci_upper_val,user_attrs_mae_df_val,user_attrs_mae_mean_val,user_attrs_mae_samperror_val,user_attrs_mae_std_val,user_attrs_mae_t_critical_val,user_attrs_mape_ci_lower_val,user_attrs_mape_ci_upper_val,user_attrs_mape_df_val,user_attrs_mape_mean_val,user_attrs_mape_samperror_val,user_attrs_mape_std_val,user_attrs_mape_t_critical_val,user_attrs_max_error_ci_lower_val,user_attrs_max_error_ci_upper_val,user_attrs_max_error_df_val,user_attrs_max_error_mean_val,user_attrs_max_error_samperror_val,user_attrs_max_error_std_val,user_attrs_max_error_t_critical_val,user_attrs_median_ae_ci_lower_val,user_attrs_median_ae_ci_upper_val,user_attrs_median_ae_df_val,user_attrs_median_ae_mean_val,user_attrs_median_ae_samperror_val,user_attrs_median_ae_std_val,user_attrs_median_ae_t_critical_val,user_attrs_n_splits_val,user_attrs_r2_below_zero_val,user_attrs_r2_ci_lower_val,user_attrs_r2_ci_upper_val,user_attrs_r2_df_val,user_attrs_r2_mean_val,user_attrs_r2_samperror_val,user_attrs_r2_std_val,user_attrs_r2_t_critical_val,user_attrs_regressor_final,user_attrs_rfe_clf,user_attrs_rfe_n_features,user_attrs_rfe_selected_features,user_attrs_rho_ci_lower_val,user_attrs_rho_ci_upper_val,user_attrs_rho_df_val,user_attrs_rho_mean_val,user_attrs_rho_samperror_val,user_attrs_rho_std_val,user_attrs_rho_t_critical_val,user_attrs_rmse_ci_lower_val,user_attrs_rmse_ci_upper_val,user_attrs_rmse_df_val,user_attrs_rmse_mean_val,user_attrs_rmse_samperror_val,user_attrs_rmse_std_val,user_attrs_rmse_t_critical_val,user_attrs_termination_reason,user_attrs_use_scaler_final,state
0,1.1048890827094786,2026-06-20 20:34:28.770732,2026-06-20 20:34:35.469739,0 days 00:00:06.699007,,,,,,,,,,,,,Ridge,,,,6,,,,,,0.29110519961044856,sparse_cg,,,,,,,True,-0.04525033260190411,-0.0381660496428372,398.0,-0.041708191122370654,0.003542141479533453,0.035989977821589206,1.9659423239762661,1.09875294069066,1.1110252247282972,398.0,1.1048890827094786,0.006136142018818631,0.062346356418403616,1.9659423239762661,356481009528581.9,409162725490023.25,398.0,382821867509302.56,26340857980720.703,267636654268432.62,1.9659423239762661,3.246869146886639,3.31398227157955,398.0,3.2804257092330946,0.03355656234645543,0.34095191894389737,1.9659423239762661,0.9740118376426852,0.9889234418983566,398.0,0.9814676397705209,0.0074558021278356605,0.0757547813302777,1.9659423239762661,399.0,0.631578947368421,-0.036891073808726305,-0.023787693331598324,398.0,-0.030339383570162314,0.00655169023856399,0.06656853989098648,1.9659423239762661,Ridge,"{'mode': 'original', 'type': 'Ridge'}",6,"['nodes_T6W30', 'pe_T6W30', 'lcc_T6W30', 'density_T6W30', 'diameter_T6W30', 'asp_T6W30']",0.0664211850985523,0.0911451106991942,398.0,0.07878314789887325,0.012361962800320958,0.12560389515369166,1.9659423239762661,1.395170143741436,1.4106393496959282,398.0,1.4029047467186821,0.007734602977246079,0.07858754124257879,1.9659423239762661,completed,True,COMPLETE
1,1.1710661613079607,2026-06-20 20:34:35.565880,2026-06-20 20:35:21.779514,0 days 00:00:46.213634,79.0,,,,,,,,,,,,BaggingRegressor,,,,3,,,,1.7123375973163988,LinearSVC,,,,,,0.03334792728637585,,,True,-0.11113340225926284,-0.09758705280116063,398.0,-0.10436022753021174,0.006773174729051102,0.06881893614040649,1.9659423239762661,1.1625527902017663,1.1795795324141551,398.0,1.1710661613079607,0.008513371106194509,0.08650022565988956,1.9659423239762661,354525190235987.94,407890046285678.8,398.0,381207618260833.4,26682428024845.453,271107181457591.7,1.9659423239762661,3.610447683191896,3.6947139550810015,398.0,3.652580819136449,0.04213313594455277,0.4280943144027616,1.9659423239762661,0.9899672525611914,1.0142204318396841,398.0,1.0020938422004377,0.012126589639246297,0.1232123828733888,1.9659423239762661,399.0,0.8320802005012531,-0.1402470037751256,-0.1142987070038764,398.0,-0.127272855389501,0.012974148385624601,0.13182401531689777,1.9659423239762661,BaggingRegressor,"{'mode': 'proxy', 'type': 'LinearSVC', 'C': 1.7123375973163988, 'epsilon': 0.03334792728637585}",3,"['nodes_T6W30', 'pe_T6W30', 'asp_T6W30']",0.10344920826056396,0.12914420786669714,398.0,0.11629670806363056,0.012847499803066594,0.13053720063043336,1.9659423239762661,1.4550756138184517,1.475561288041747,398.0,1.4653184509300994,0.010242837111647541,0.1040724890884089,1.9659423239762661,completed,True,COMPLETE
2,1.141821555684213,2026-06-20 20:35:21.797041,2026-06-20 20:37:00.464526,0 days 00:01:38.667485,,,,,,19.0,8.0,399.0,,,,,ExtraTreesRegressor,,,,8,,,,,,,,,,,,,,False,-0.08210684206297035,-0.07088371105161832,398.0,-0.07649527655729434,0.005611565505676016,0.05701638945270917,1.9659423239762661,1.1339878533408405,1.1496552580275856,398.0,1.141821555684213,0.00783370234337266,0.07959444173191184,1.9659423239762661,349205408552501.4,402607738999932.0,398.0,375906573776216.7,26701165223715.297,271297561027594.97,1.9659423239762661,3.5098104482854984,3.593703612404739,398.0,3.5517570303451187,0.04194658205962024,0.4261988310574331,1.9659423239762661,0.9534030478704932,0.9755748716302303,398.0,0.9644889597503618,0.011085911879868546,0.11263856200941824,1.9659423239762661,399.0,0.7669172932330827,-0.09345734405969666,-0.07181474888604447,398.0,-0.08263604647287057,0.010821297586826099,0.10994994480061958,1.9659423239762661,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",8,"['edges_T6W30', 're_T6W30', 'pe_T6W30', 'l2_T6W30', 'lsc_T6W30', 'density_T6W30', 'diameter_T6W30', 'asp_T6W30']",0.07972208643533862,0.10509166415209376,398.0,0.09240687529371619,0.012684788858377562,0.1288839738114246,1.9659423239762661,1.4273756405074625,1.4462164819590975,398.0,1.43679606123328,0.009420420725817408,0.09571631594931776,1.9659423239762661,completed,False,COMPLETE
3,1.0898351254539953,2026-06-20 20:37:00.515369,2026-06-20 20:37:06.681893,0 days 00:00:06.166524,,,,,,,,,,,,,LinearRegression,,,,2,,,,,,,,,,,,,,False,-0.029583895335700727,-0.025079909901311346,398.0,-0.027331902618506036,0.002251992717194691,0.022881403358539082,1.9659423239762661,1.0840906639029928,1.0955795870049978,398.0,1.0898351254539953,0.005744461551002452,0.05836668157161836,1.9659423239762661,361676107314136.44,414942249020176.2,398.0,388309178167156.3,26633070853019.887,270605687226036.5,1.9659423239762661,3.120103961102131,3.1482234201623434,398.0,3.134163690632237,0.014059729530106023,0.1428540776504237,1.9659423239762661,0.9827546025022923,0.991814155435807,398.0,0.9872843789690496,0.004529776466757337,0.046024856860552625,1.9659423239762661,399.0,0.5513784461152882,-0.01386561755942049,-0.00696612313286011,398.0,-0.0104158703461403,0.003449747213280189,0.03505120459287702,1.9659423239762661,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",2,"['atd_T6W30', 'density_T6W30']",0.02993915599023922,0.05487224746975347,398.0,0.042405701729996345,0.012466545739757126,0.126666511565987,1.9659423239762661,1.3826130563795846,1.3978459190096038,398.0,1.3902294876945942,0.00761643131500962,0.07738685642306935,1.9659423239762661,completed,False,COMPLETE
4,1.1033070655684307,2026-06-20 20:37:06.709238,2026-06-20 20:37:13.023153,0 days 00:00:06.313915,,,,,,,,,,,,,LinearRegression,,,,5,,,,,,,,,,,,,,True,-0.043933312283316706,-0.036510063644564994,398.0,-0.04022168796394085,0.0037116243193758562,0.03771201057559187,1.9659423239762661,1.0970626578028695,1.109551473333992,398.0,1.1033070655684307,0.0062444077655611765,0.06344639204561273,1.9659423239762661,356529330403246.4,409243173276906.5,398.0,382886251840076.44,26356921436830.05,267799867237890.22,1.9659423239762661,3.225143473081549,3.288200021574772,398.0,3.2566717473281606,0.03152827424661145,0.3203434694646876,1.9659423239762661,0.9781819393922301,0.9946721554607038,398.0,0.9864270474264669,0.008245108034236875,0.0837745349821196,1.9659423239762661,399.0,0.543859649122807,-0.028630578768765257,-0.014804073851866294,398.0,-0.021717326310315775,0.0069132524584494814,0.07024219786032239,1.9659423239762661,LinearRegression,"{'mode': 'original', 'type': 'LinearRegression'}",5,"['nodes_T6W30', 'pe_T6W30', 'atd_T6W30', 'diameter_T6W30', 'asp_T6W30']",0.09271693482221331,0.11591254367046121,398.0,0.10431473924633726,0.01159780442412395,0.11783965333262969,1.9659423239762661,1.389083962103269,1.404747150269268,398.0,1.3969155561862685,0.007831594082999665,0.07957302072303779,1.9659423239762661,completed,True,COMPLETE
5,1.163613795311041,2026-06-20 20:37:13.040511,2026-06-20 20:38:21.626934,0 days 00:01:08.586423,,,,,,10.0,2.0,285.0,,,,,ExtraTreesRegressor,,,,3,,,,,,,,,,,,,,True,-0.10381190883864373,-0.09090383370187548,398.0,-0.0973578712702596,0.0064540375683841324,0.06557633857596307,1.9659423239762661,1.155521586002323,1.1717060046197592,398.0,1.163613795311041,0.008092209308718106,0.08222100535261014,1.9659423239762661,354497930193333.94,409136929258197.2,398.0,381817429725765.56,27319499532431.61,277580155380646.9,1.9659423239762661,3.666634152510945,3.7853143897693715,398.0,3.7259742711401582,0.059340118629213116,0.6029261015506208,1.9659423239762661,0.9537204936939077,0.976488759567171,398.0,0.9651046266305393,0.011384132936631652,0.11566864120892237,1.9659423239762661,399.0,0.8897243107769424,-0.1665510997184764,-0.14042054824577968,398.0,-0.15348582398212804,0.013065275736348346,0.13274991603273245,1.9659423239762661,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",3,"['pe_T6W30', 'lsc_T6W30', 'density_T6W30']",0.03892230456779909,0.06439490277702763,398.0,0.05165860367241336,0.012736299104614265,0.12940734438551238,1.9659423239762661,1.4722936370146873,1.49202047983704,398.0,1.4821570584258636,0.009863421411176361,0.10021743058100026,1.9659423239762661,completed,True,COMPLETE
6,1.1264151274276952,2026-06-20 20:38:21.644524,2026-06-20 20:39:34.512799,0 days 00:01:12.868275,,,,,,,,,,,,,RandomForestRegressor,6.0,8.0,164.0,10,,,,,,,,,,,,,,False,-0.06663493194691521,-0.0575525935534694,398.0,-0.06209376275019231,0.004541169196722906,0.04614061285199377,1.9659423239762661,1.1196605891870235,1.133169665668367,398.0,1.1264151274276952,0.006754538240671654,0.0686295798407431,1.9659423239762661,357444710473968.75,412017625496060.0,398.0,384731167985014.4,27286457511045.65,277244431462296.28,1.9659423239762661,3.363823702861625,3.451483745376067,398.0,3.407653724118846,0.043830021257220936,0.445335541248605,1.9659423239762661,0.9718431712750351,0.991000989083733,398.0,0.981422080179384,0.009578908904349011,0.09732663729398854,1.9659423239762661,399.0,0.7443609022556391,-0.059325668250387015,-0.04248223267296397,398.0,-0.05090395046167549,0.008421717788711518,0.08556898085147428,1.9659423239762661,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",10,"['nodes_T6W30', 'edges_T6W30', 'pe_T6W30', 'l1_T6W30', 'l2_T6W30', 'l3_T6W30', 'lsc_T6W30', 'atd_T6W30', 'diameter_T6W30', 'asp_T6W30']",0.07779187988984537,0.1019696805375539,398.0,0.08988078021369963,0.012088900323854256,0.1228294400595831,1.9659423239762661,1.4078403863150017,1.4249118623274908,398.0,1.4163761243212463,0.0085357380062446,0.08672748485927267,1.9659423239762661,completed,False,COMPLETE
7,1.1132225216535183,2026-06-20 20:39:34.530650,2026-06-20 20:40:10.947566,0 days 00:00:36.416916,,,,,,,,,,,,,RandomForestRegressor,3.0,2.0,89.0,5,,,,,,,,,,,,,,False,-0.053239279542855567,-0.04561391353646148,398.0,-0.04942659653965852,0.0038126830031970445,0.03873881873964143,1.9659423239762661,1.1066196892768134,1.1198253540302232,398.0,1.1132225216535183,0.006602832376704978,0.0670881702976424,1.9659423239762661,362544434894932.8,417014050211602.44,398.0,389779242553267.6,27234807658334.812,276719642414684.28,1.9659423239762661,3.285913079522799,3.3702594523360005,398.0,3.3280862659293997,0.04217318640660093,0.42850124768004205,1.9659423239762661,0.9674408161844334,0.9840382422328926,398.0,0.975739529208663,0.008298713024229541,0.08431918922930588,1.9659423239762661,399.0,0.6942355889724311,-0.04832841651513708,-0.03433030647159593,398.0,-0.0413293614933665,0.006999055021770573,0.07111399599961307,1.9659423239762661,RandomForestRegressor,"{'mode': 'original', 'type': 'RandomForestRegressor'}",5,"['nodes_T6W30', 'pe_T6W30', 'l2_T6W30', 'lsc_T6W30', 'diameter_T6W30']",0.07074789383229119,0.09467682149715981,398.0,0.0827123576647255,0.011964463832434316,0.12156510135592695,1.9659423239762661,1.4022283163920177,1.4185782937933167,398.0,1.4104033050926672,0.008174988700649465,0.08306208651690247,1.9659423239762661,completed,False,COMPLETE
8,1.0839173519562728,2026-06-20 20:40:10.965217,2026-06-20 20:41:08.584997,0 days 00:00:57.619780,,,,,,2.0,3.0,276.0,,,,,ExtraTreesRegressor,,,,11,,,,,,,,,,,,,,False,-0.024086551179155497,-0.01942393017790434,398.0,-0.02175524067852992,0.002331310500625578,0.0236873128014649,1.9659423239762661,1.078167735018194,1.0896669688943517,398.0,1.0839173519562728,0.005749616938078755,0.058419062953787855,1.9659423239762661,354744510484044.75,407034345766071.4,398.0,380889428125058.06,26144917641013.3,265645799718672.28,1.9659423239762661,3.093916199082643,3.118943133508971,398.0,3.106429666295807,0.012513467213163874,0.1271432578498445,1.9659423239762661,0.9783181320594473,0.9888055120195945,398.0,0.9835618220395209,0.0052436899800736465,0.05327858505273399,1.9659423239762661,399.0,0.506265664160401,-0.010758194604449763,-0.003248113631264566,398.0,-0.007003154117857164,0.003755040486592598,0.03815314114709992,1.9659423239762661,ExtraTreesRegressor,"{'mode': 'original', 'type': 'ExtraTreesRegressor'}",11,"['nodes_T6W30', 'edges_T6W30', 're_T6W30', 'pe_T6W30', 'l1_T6W30', 'l2_T6W30', 'lsc_T6W30', 'atd_T6W30', 'density_T6W30', 'diameter_T6W30', 'asp_T6W30']",0.071895345146779,0.09636220696408193,398.0,0.08412877605543047,0.012233430908651458,0.12429794507877781,1.9659423239762661,1.3802963936311459,1.395069786190955,398.0,1.3876830899110504,0.007386696279904601,0.07505263040018313,1.9659423239762661,completed,False,COMPLETE
9,1.0978754226891936,2026-06-20 20:41:08.613170,2026-06-20 20:41:23.955747,0 days 00:00:15.342577,,,,,,,,,,,,,SVR,,,,8,,,,,,,,,15.01455544253768,,0.0401698606222607,scale,linear,,-0.03923969729270209,-0.03126577052986075,398.0,-0.03525273391128142,0.003986963381420668,0.04050959694916472,1.9659423239762661,1.091745092227173,1.1040057531512142,398.0,1.0978754226891936,0.006130330462020601,0.06228730801464038,1.9659423239762661,345138144952448.8,396319247196047.06,398.0,370728696074247.94,25590551121799.12,260013150981508.38,1.9659423239762661,3.606314226166404,3.746292537858281,398.0,3.6763033820123425,0.0699891558459385,0.7111257924623753,1.9659423239762661,0.9935479729870285,1.0026357820268852,398.0,0.9980918775069568,0.0045439045199283596,0.04616840514150789,1.9659423239762661,399.0,0.6666666666666666,-0.07081785548733434,-0.05056913924240103,398.0,-0.060693497364867684,0.010124358122466653,0.10286868166920156,1.9659423239762661,SVR,"{'mode': 'original', 'type': 'SVR'}",8,"['nodes_T6W30', 'edges_T6W30', 'pe_T6W30', 'l1_T6W30', 'lcc_T6W30', 'atd_T6W30', 'density_T6W30', 'asp_T6W30']",0.07274703692754611,0.09950295139770321,398.0,0.08612499416262466,0.013377957235078553,0.1359269207541824,1.9659423239762661,1.4134838216935441,1.4310047361539584,398.0,1.4222442789237513,0.008760457230207118,0.08901074766320817,1.9659423239762661,completed,True,COMPLETE
10,2.716404799966942,2026-06-20 20:41:23.973720,2026-06-20 20:42:19.541250,0 days 00:00:55.567530,,,,,,,,,1.1323342574942001e-10,,,,GaussianProcessRegressor,,,,12,5.0,8.0,20.0,,ExtraTrees,,,,,,,,,,-1.628013417424093,-1.5215945893876686,398.0,-1.5748040034058808,0.05320941401821217,0.5406349919900562,1.9659423239762661,2.664856441226646,2.7679531587072375,398.0,2.716404799966942,0.05154835874029578,0.5237578167111854,1.9659423239762661,37644412034279.16,68461795277832.89,398.0,53053103656056.02,15408691621776.871,156560225765036.28,1.9659423239762661,5.767471265590979,5.856581209852408,398.0,5.812026237721693,0.04455497213071404,0.45270141469254077,1.9659423239762661,2.66210769953498,2.7874344619319826,398.0,2.7247710807334813,0.06266338119850122,0.6366921571571149,1.9659423239762661,399.0,1.0,-4.165711773429983,-3.869889961655708,398.0,-4.017800867542846,0.1479109058871376,1.5028508186946843,1.9659423239762661,GaussianProcessRegressor,"{'mode': 'proxy', 'type': 'ExtraTrees', 'n_estimators': 20, 'max_depth': 5, 'min_samples_split': 8}",12,"['nodes_T6W30', 'edges_T6W30', 're_T6W30', 'pe_T6W30', 'l1_T6W30', 'l2_T6W30', 'l3_T6W30', 'lcc_T6W30', 'lsc_T6W30', 'density_T6W30', 'diameter_T6W30', 'asp_T6W30']",0.09615195194716325,0.11986395517268597,398.0,0.10800795355992461,0.011856001612761367,0.12046306946277288,1.9659423239762661,2.987422541517696,3.084626665412193,398.0,3.0360246034649445,0.048602061947248414,0.493821927122845,1.9659423239762661,completed,True,COMPLETE
11,1.08914732822395,2026-06-20 20:42:19.629815,2026-06-20 20:42:39.876088,0 days 00:00:20.246273,,,,,,,,,,,,,StackingRegressor,,,,12,,,,0.001156197048418965,LinearSVC,,,Ridge,,,37.86080588557462,,,False,-0.028667301704062762,-0.024679735981996496,398.0,-0.02667351884302963,0.0019937828610331345,0.0202578585198405,1.9659423239762661,1.083502726975141,1.0947919294727593,398.0,1.08914732822395,0.005644601248809059,0.0573520495807836,1.9659423239762661,361591133072959.25,414811394510604.6,398.0,388201263791781.94,26610130718822.664,270372603673120.03,1.9659423239762661,3.1745944607213357,3.208086045078165,398.0,3.1913402528997503,0.016745792178414525,0.17014585458779072,1.9659423239762661,0.9756248555083891,0.9849446577859091,398.0,0.9802847566471491,0.004659901138760055,0.04734699040221913,1.9659423239762661,399.0,0.731829573934837,-0.023599010130486115,-0.01647857825072035,398.0,-0.020038794190603233,0.0035602159398828805,0.03617362362762821,1.9659423239762661,StackingRegressor,"{'mode': 'proxy', 'type': 'LinearSVC', 'C': 0.001156197048418965, 'epsilon': 37.86080588557462}",12,"['edges_T6W30', 're_T6W30', 'pe_T6W30', 'l1_T6W30', 'l2_T6W30', 'l3_T6W30', 'lcc_T6W30', 'lsc_T6W30', 'atd_T6W30', 'density_T6W30', 'diameter_T6W30', 'asp_T6W30']",-0.029682381364375055,-0.0038912320888511535,398.0,-0.016786806726613104,0.01289557463776195,0.13102566565772256,1.9659423239762661,1.3892271421224103,1.404301976668207,398.0,1.3967645593953086,0.0075374172728983925,0.07658403314805105,1.9659423239762661,completed,False,COMPLETE
12,1.08914732822395,2026-06-20 20:42:39.893832,2026-06-20 20:43:00.037471,0 days 00:00:20.143639,,,,,,,,,,,,,StackingRegressor,,,,12,,,,0.0011082046371617281,LinearSVC,,,Ridge,,,42.47052338623051,,,False,-0.028667301704062762,-0.024679735981996496,398.0,-0.02667351884302963,0.0019937828610331345,0.0202578585198405,1.9659423239762661,1.083502726975141,1.0947919294727593,398.0,1.08914732822395,0.005644601248809059,0.0573520495807836,1.9659423239762661,361591133072959.25,414811394510604.6,398.0,388201263791781.94,26610130718822.664,270372603673120.03,1.9659423239762661,3.1745944607213357,3.208086045078165,398.0,3.1913402528997503,0.016745792178414525,0.17014585458779072,1.9659423239762661,0.9756248555083891,0.9849446577859091,398.0,0.9802847566471491,0.004659901138760055,0.04734699040221913,1.9659423239762661,399.0,0.731829573934837,-0.023599010130486115,-0.01647857825072035,398.0,-0.020038794190603233,0.0035602159398828805,0.03617362362762821,1.9659423239762661,StackingRegressor,"{'mode': 'proxy', 'type': 'LinearSVC', 'C': 0.0011082046371617281, 'epsilon': 42.47052338623051}",12,"['edges_T6W30', 're_T6W30', 'pe_T6W30', 'l1_T6W30', 'l2_T6W30', 'l3_T6W30', 'lcc_T6W30', 'lsc_T6W30', 'atd_T6W30', 'density_T6W30', 'diameter_T6W30', 'asp_T6W30']",-0.029682381364375055,-0.0038912320888511535,398.0,-0.016786806726613104,0.01289557463776195,0.13102566565772256,1.9659423239762661,1.3892271421224103,1.404301976668207,398.0,1.3967645593953086,0.0075374172728983925,0.07658403314805105,1.9659423239762661,completed,False,COMPLETE
