subject,z_pe_T6W30,z_l1_T6W30,z_l2_T6W30,z_l3_T6W30,z_lsc_T6W30,z_density_T6W30,z_diameter_T6W30,z_asp_T6W30
CDMS-10-4A-JURAN,0.2721588245245593,-0.6207269239913721,0.1234378964252123,0.3593629229125848,0.121910772505247,-0.1207103922762504,-0.1722424378995547,-0.0810245535655661
CDMS-10-5A-HEPIHO,0.0045095778223531,-0.7374590919412687,-0.1341380488645992,0.1891009375695204,0.1845462739093122,0.1123706868593087,-0.2100098736168354,-0.195359106859464
CDMS-10-5A-KSRAGU,-0.0293218805217411,-0.1661996230335149,-0.3542107932971876,-0.6560818876959176,0.1098205442775728,-0.5007981872115297,0.0709786985021434,0.2603711176510582
CDMS-10-5A-SROPU,0.4530617208820606,-0.3828205305780334,0.0427176687681231,-0.602462241429704,-0.2382005900959584,-1.1110050577538444,0.7541580826484147,0.9941286474405728
CDMS-10-5A-SZURO,-0.4319653059466811,-0.5259503307970721,-0.5349033701781309,-0.3578032579422293,-0.0234994988819772,-0.311387152618772,0.1578950894797511,0.1809485853659124
CDMS-10-5B-SRAJA,-0.68674895398691,-0.759347254673385,-0.6920344084481728,0.0070560966362137,0.0795802186813657,0.1463355206242201,-0.0638711377536982,-0.1138269659131767
CDMS-10-5C-DAAUSA,0.3507291524765153,-0.7635584890491423,0.0489469175144672,0.7113398176676654,-0.2089100718251879,-0.5373669846509792,0.3611006976087206,0.4935487954116532
CDMS-10-5C-ICAPA,0.0562448017999578,-0.3952251953347981,-0.4037902502521436,-0.0554322199473768,-0.0790115393692782,-0.4703599491600544,0.1417322593599051,0.1428922130098162
CDMS-10-5C-JFALGI,-0.4398165436303111,-0.9994056824457478,-0.6026808443495503,0.1190684025722004,0.1303581610617791,0.4100697685236554,-0.0674145442438835,-0.2066106662302585
CDMS-10-5C-MAORTO,0.1189187722240576,-0.3402946213192677,-0.2843632788792223,0.1813091846149189,-0.4000659344049718,-1.0767061261030657,0.7354560888688431,0.8385475562858618
CDMS-10-5C-NBEMO,-0.2146869167224204,0.2436177508944487,-0.3260342703083841,0.5081207795423898,-0.5101703413076394,-1.2628931054585804,0.6902077936481266,1.129621847744476
CDMS-10-6B-ASCACO,-0.7292520305741625,-0.934824208630118,-0.7309679974073466,0.2979917358321976,0.2870139724236441,0.3087533371128822,-0.4035298913208521,-0.4429895067001541
CDMS-10-6B-JJMOBE,-0.0510618609341344,-0.7908901415977682,-0.0261679731250646,0.2398559341229817,0.1854168428816809,-0.1873610500603632,-0.1862174080785213,-0.1142426770066484
CDMS-11-4A-GACHSA,-0.1718199433277153,-0.4587529660562847,-0.3582158596076465,0.5589832849524919,-0.4217052224772394,-0.9528210291077538,0.7318344334524153,1.1304817470664632
CDMS-11-5A-EAARCA,-0.6214456806081406,-0.7145966428022812,-0.638874100917415,0.3284806724068336,0.0364847967301844,-0.214524479828683,0.2861737911861725,0.4060309447650317
CDMS-11-5A-MGTHAR,0.0461595810417594,-0.5822033695380217,-0.4188328321177924,-0.0823881123738079,-0.5039793060343002,-1.016033829981811,0.7303978269200753,0.9742428523168754
CDMS-11-6A-DFVEBE,-0.5301336836112738,0.6205354761448739,-0.5364482252754159,-0.4959120829387505,-0.0029973319233942,-0.3506814768639727,0.2382758558106511,0.2626208933335476
CDMS-11-6A-NMREPR,-0.596895476054599,-0.7660103320166033,-0.6005356106134988,-0.3445846519767197,0.1097960378087033,-0.2191446267214798,0.0476502218725209,0.0817249830578214
CDMS-11-6B-ARAHE,-0.7277519450978327,0.1582460343166435,-0.7310339800843657,-0.2106716760520899,-0.0681844566227556,-0.6346802472877974,0.2495636650008434,0.4431357358556669
CDMS-11-6B-AVROTO,-0.506736866587829,-0.7069849146778955,-0.5139350429556313,0.2085965969073311,-0.1067674160048738,-0.0329764942970957,0.2150578690301131,0.2474336612085144
CDMS-11-6B-EAFESA,0.0886633299834062,-0.2912519374883303,-0.0732423075349946,0.2573353185595165,0.0102459337622217,-0.950769064794142,0.3459797750082579,0.5590523015792758
CDMS-11-6B-EFRGR,-0.5561290689055959,-0.3695800853975614,-0.7458242966555186,1.616088240420953,-0.1869765054471865,-0.9480730460838672,0.6718379251556031,1.0252534050328554
CDMS-11-6B-EROCO,-0.1802972688220509,-0.6422474941811501,-0.3663612631293123,0.6138089995851091,0.0428398494497042,-0.3456379195294215,0.2536302100112466,0.3341110077843534
CDMS-11-6B-JACUPE,0.4312774987209644,0.2269073693826951,0.0073201260722086,0.0765778555956492,-0.6822067455081338,-1.2209875759454931,0.8830083068965742,1.2640638301893226
CDMS-11-6B-JDCHBA,1.109764919514575,0.021085890687022,0.3799127731806955,-0.1731396463814588,-0.6326937940621629,-1.4501400334974812,0.9702607020071652,1.3256968026032276
CDMS-11-6B-JFSAHE,0.0406665629441069,-0.740441238642329,0.0539907675292384,0.0552437146783235,0.1211668986751876,-0.2161415373211774,-0.0680674244172429,-0.009507809344893
CDMS-11-6B-JLPENA,0.2717900573800395,-0.44787229610862,-0.076679519313787,0.6346830966827013,-0.2576262382953568,-0.6907901919956988,0.7696035377028105,0.9028072095407632
CDMS-11-6B-JMARME,0.3980080668074218,-0.7415493352866022,-0.0526057274912078,0.3814746556265517,-0.067136626903681,-0.506219062678109,0.3392818407158721,0.5415253852972574
CDMS-11-6B-JPSAMA,0.135904807375687,-0.4031525214402299,-0.1458996199091296,-0.2980001321867009,0.0982265255688405,-0.675059951397551,0.1624577466203873,0.224699251557766
CDMS-11-6B-LESTA,-0.1873688331829984,-0.5306049321097662,-0.4839823689480573,0.4478182606619794,0.0260119677637434,-0.2232486360512401,0.4018703501368851,0.3859390611384384
CDMS-11-6B-MAGIMU,-0.0668914697742813,-0.8602990688106106,-0.2540292660230908,0.8207984393882309,-0.0093656095612247,-0.4640576773896338,0.203573861834603,0.3149965736745064
CDMS-11-6B-MEBRTA,0.7535718868101609,-0.2182620760572451,0.4387720504109312,-0.4555534657001859,-0.2476733466097005,-0.9739909596385116,0.5539740815918499,0.8060550414107386
CDMS-11-6B-MMAMO,-0.3081309211428856,-0.2427103830819786,-0.2961804374181288,-0.1571700884491102,-0.0904049499663538,-0.1362551302403119,0.0480103720289119,0.0715262798116236
CDMS-11-6B-RSECA,0.3195612150449402,-0.7090872965863784,-0.0949521185472847,-0.0760901158109611,0.159200767071819,-0.3725257074287699,-0.1079598020668848,-0.0326925179775304
CDMS-11-6B-SCAPA,-0.8332460089759378,-0.7780154916235751,-0.8475509839372817,0.0415541438979332,0.2490745620175564,0.337370645593317,-0.2104673751730782,-0.2162802521287931
CDMS-11-6B-VZAPE,0.4791882251678517,-0.3092534208345392,0.001935847267374,-0.3899852428200747,-0.0178793709444571,-1.1029024656459256,0.4290921400182318,0.6011527033619855
CDMS-11-6B-YLNIME,-0.2938128223757894,-0.7666313756687463,-0.3199084076896575,-0.3856888803209655,0.1299391053802673,0.0807678909793356,-0.0496225191353545,-0.060415081447151
CDMS-11-7C-ICARE,-0.2460045982177165,-0.6407408622042878,-0.4014585798198035,0.9031873401923244,-0.6522869893577876,-0.6816833054845919,0.8267893514289221,0.9723487796788256
CDMS-11-7C-IMOIB,0.2559072910005164,-0.2367395467645036,0.1159551472768936,0.1095493452141657,-0.2121807276252024,-0.4984000751334409,0.2457424979041673,0.3263134932275942
CDMS-11-7C-SALMA,-0.1190112467940177,-0.8475794476048224,-0.395812343566338,0.1610313648783026,-0.2090225904630306,-0.7345550783939194,0.5634899619413805,0.7780601530686309
CDMS-11-7C-SPGAVE,0.0865971457709134,0.5826139168533748,-0.0455187800333862,-0.1336273857543478,-0.8040475140295805,-1.399226895255949,1.1215685467575864,1.375655697930286
CDMS-12-5A-SRIGO,-0.178556132863161,-0.3678788661923818,-0.2621762737574902,-0.1523266928230608,0.097375496679122,-0.4980646480105618,0.052141455292854,0.0584384120334239
CDMS-12-6A-FAROPA,-0.383175023581072,-0.1371471842743635,-0.376843677949074,-0.4930298428123394,0.2880866194766286,-0.0662454989179819,-0.3017580147648288,-0.2507734511148223
CDMS-12-6A-JGIGA,0.3519832196805029,-0.5878369218807932,0.0295139403638477,-0.4787536655797688,-0.0218037258416737,-0.4815231003355054,0.0763594049677125,0.0072517620340973
CDMS-12-6A-JSOTGU,-0.6198973317828229,-0.589567337805943,-0.6962533210180591,0.5062487773202573,-0.168976486254812,-0.2855723800357428,0.415039929778251,0.5460768172940718
CDMS-12-6A-SROAL,-0.1777106295916461,-0.4207282671512956,-0.3200381943947895,-0.1014231665462851,-0.0232988343570663,-0.2799676274561162,0.0854416149705412,0.2376943552664064
CDMS-12-6B-IJDAGA,-0.1415767247885683,0.8565965300841153,-0.2019537440628976,0.4510271791444469,-0.5874687679755821,-1.3419322233999067,1.03488913984791,1.3929768232489366
CDMS-12-6B-SCLAG,0.356738968099333,-0.0159221307797497,-0.0146745068019289,0.3482239398609588,-0.3508546388663467,-0.9920376527733272,0.5828197651442738,0.8160402529610957
CDMS-12-7C-ARAHE,0.2552407443969592,-0.9710790731897028,0.1537513682696377,0.4420536764909848,0.2494057033423083,-0.1736118280800742,-0.0102703898063477,-0.0003043538137507
CDMS-12-7C-CATRAR,-0.0567637162061018,-0.7680015360993304,-0.0914876003160426,0.4646186369236342,0.1358180980565542,-0.4709598493451031,0.1089381288298782,0.191777676204888
CDMS-12-7C-DLOLO,-0.8363226606620258,-0.6809006148933896,-0.8914021636969535,0.3115387565317342,-0.0468695063872988,-0.1045840492139473,0.1760123284731719,0.2233637151803448
CDMS-12-7C-JSZAOR,0.1026858068396175,-0.4366417603705041,-0.064198036319169,-0.035014315747707,0.2159111283737011,0.044106818041937,-0.2294828545966295,-0.1475738163535702
CDMS-12-7C-MAROBE,0.2816463338500899,-0.7189555504705362,0.1055435795763058,-0.0151521706139882,0.0481573375876176,-0.3495669172164208,-0.0204871295795568,0.0224479701589777
CDMS-12-7C-VMAPA,0.5126196989113859,-0.9083185857929916,-0.2113127052013845,-0.3939029243997219,0.1590543752149397,-0.3183752711092045,-0.1025706196711524,-0.0957867659823318
CDMS-12-7C-VQURA,0.0453950423727091,-0.7582166910106736,-0.1589738738477256,0.6914826258743559,-0.6074958217789264,-0.6534328485764606,0.6199547822974115,0.7196060441533996
CDMS-13-6B-ASUMO,0.0390376307332233,-0.3884499456136682,0.0573402505397047,1.4233498251992172,-0.3247838741355549,-0.3398927274049186,0.4224625207950681,0.543598246498882
CDMS-13-6B-JDTAHE,-0.0259272979474753,-0.2800051724936618,-0.2730692293146753,0.6364401201836378,-0.2053849172932868,-0.7380384754884146,0.394484386152688,0.6630960582831722
CDMS-13-7C-MVEAR,-0.4964920747791677,0.4952875601506221,-0.6813686130650404,0.0135351499434571,-0.1152919039319516,-0.7394548520688792,0.2399287512150019,0.4039319490029692
CDMS-13-7C-RAIZAC,1.47253048020856,-0.4681888733944804,0.6436819400308469,-0.4535923744403373,0.2259592575512532,-1.0179122088945969,0.314209712785884,0.4471568942482483
CDMS-13-7C-SSOSLO,-0.4999908385399132,-0.173436818440181,-0.5089446541488105,0.7928046462284272,-0.2776390241322825,-0.5961039818979559,0.5151866257769763,0.7479341967859502
CDMS-14-10A-IMORTO,0.4514645830595443,-0.7112339276043821,0.128122182626863,0.177007442003028,-0.2851570991659919,-0.7919213039149335,0.7665691660486186,1.0197860802079446
CDMS-14-10A-JCVANI,0.1279669729902435,-0.510443219037111,0.0227949541685075,-0.3525766225287389,-0.1298737575104064,-0.2872207750328084,0.2126264319035852,0.298259319969913
CDMS-14-5A-LSDUCO,0.6369195022201594,-0.6689505618043151,0.004739769334109,0.565347780175288,-0.0373166029880908,-0.7434349446546225,0.4639554903229875,0.7243360331688685
CDMS-14-6B-KDCAHE,0.5878390193343814,-0.0973736007533494,0.0838000322641341,0.3662439754578721,-0.4808495805031085,-1.117251815869531,0.7565746489674077,1.1833952535511207
CDMS-15-10A-AMALOS,0.5134971489725627,0.165489218302855,0.1356368607741959,-0.2972977341553036,-0.1446374561125619,-1.065669135544837,0.2361444716134426,0.4641789463381343
CDMS-15-10A-JJMACH,-0.1681488674833472,-0.3732397790610184,-0.307576091152237,0.0786659184325846,-0.0686543717987799,-0.0822494006021718,0.1220339066886477,0.1674928470907125
CDMS-15-10A-MAALCA,0.2465716911582418,-0.3704855029250294,0.0552267623921033,0.1709057779264746,0.0654071811636661,-0.3266069264761732,0.048544192512038,0.1925296460876569
CDMS-15-10A-MAALRI,0.5368039748494984,-0.4863357234585674,0.3323043028208233,0.0167768697887545,-0.1887075712341846,-0.8221238334562252,0.3666937224538454,0.5379855814685168
CDMS-15-10A-SGOMO,-0.516981555536768,-0.5197099720529686,-0.5190375539750155,0.4947074806182021,0.028804710395321,-0.1456655260265851,0.1569487335119819,0.2322834506152479
CDMS-15-10A-SHEGA,-0.1839035303218384,-0.7362860925077817,-0.180978755064848,1.4184182589025625,-0.2983246973091641,0.1570339903628033,0.2824943731387964,0.3748889203059044
CDMS-15-11B-JEMOLO,0.0853100559111759,-0.2850530006908834,-0.1333332892234316,0.0693686214976023,-0.360492140257549,-0.8673577040605619,0.5518411001001384,0.812780592099456
CDMS-15-11B-VSAHO,-0.088547270575961,-0.4492738766867976,-0.3822302091684609,-0.2028613974033034,-0.2616714436732999,-0.5972347196716694,0.4156699253250642,0.5713526207842937
CDMS-16-10A-SGALO,0.1102473525490626,-0.528403152525263,-0.0767632714488868,0.5978775657197263,-0.0559924211661857,-0.4340770500117278,0.4848474945136196,0.6614583659106894
CDMS-16-11B-NGABE,0.0418449278606361,-0.5712828373127226,-0.0958770439359202,-0.0716520603225548,-0.0341565848719265,-0.2804959616291268,0.1261718478499488,0.1334893639109683
CDMS-17-10A-ASSAMO,-0.4206669181875823,-0.6930393572532827,-0.4140942538267843,0.4305083438357031,0.0225814005876551,0.1520242286173785,0.1013247058317492,0.0861442492404776
CDMS-18-7C-VVECA,-0.0471456404552175,-0.7498541424028579,-0.142933166521987,0.5753340190185249,-0.1255333372391238,-0.440652740767119,0.2244552979713851,0.3328729404218494
CDMS-8-4A-DBEVA,-0.0620948505165835,-0.3093698673800887,-0.4606789844861425,0.8821646166288774,-0.1465042444078252,-0.4793054554254338,0.409271549562151,0.5235480345954624
CDMS-8-4A-DJAVDA,0.1105398601657828,0.5444077006778029,-0.2205007048420422,0.1272004659437983,-0.3791823056460734,-1.1765062527497907,0.6796771524789533,0.7806955397880091
CDMS-8-4A-DOSTR,0.0257572121668009,-0.1951059965774149,-0.2146784180315469,0.7270359492832378,-0.2486155513666841,-0.8436513519434963,0.483695069856706,0.6827480047376324
CDMS-8-4A-LGOPA,0.5522472474152905,-0.5155651088157486,-0.0001391285350028,1.17892977170801,-0.7331078016084254,-1.0692670167911282,1.0634683939681668,1.4013758214242256
CDMS-8-4C-JDBUTU,0.9411656534216424,0.3505667713174862,0.0958067603295055,-0.2897491263015789,-0.413849250108577,-1.3922445913545145,0.8149057853785285,1.1389481392275298
CDMS-9-4A-ACDUTR,-0.5574313124095044,-0.2130787690415031,-0.6438981110972732,0.325419690107268,-0.0702925964630693,-0.189728354200222,0.1349073697780119,0.1757133151203548
CDMS-9-4A-CARGA,-0.5030555786535077,-0.3387219455626393,-0.6578356457442339,0.3820301747380311,0.0203742776736406,-0.2543460093773328,0.184602534377683,0.240361357082788
CDMS-9-4A-CRAAG,0.4085906033236052,-0.4122045155690607,-0.4019406690891173,1.2834687788881929,-0.2583387246817946,-0.6487436665409785,0.4516473484937761,0.6628402159862975
CDMS-9-4A-EROHI,-0.4226431846020311,0.0987421426814092,-0.5257850236959367,0.1822373710862485,-0.0162103419782978,-0.8507768431981065,0.6375093961427141,0.8664800649757085
CDMS-9-4A-ILOSE,-0.692789064993938,-0.9630427401601012,-0.7584334983224912,0.8898826789361021,0.0702491873922238,-0.0513259568799394,0.0361116414335127,0.1612638535470006
CDMS-9-4A-TGAFR,0.0991180953276514,-0.8729521654171516,-0.2328932709731911,0.8455284775070118,0.0035821682550164,-0.6684324961046547,0.1917932004314084,0.2766273041922086
CDMS-9-4C-SCAMO,-0.3899286851049616,-0.3233556880512047,-0.3916165353498729,-0.0259885627687374,0.1589181869822182,-0.1203623086841853,0.0607083339954325,0.0602384764014261
CDMS-9-5A-ABERO,0.4654122555288352,-0.0022078466056899,0.0290054427556947,-0.4338780552243632,-0.2861313605137867,-1.3665310021753212,0.6909394412306231,0.9660469871802496
CDMS-9-5A-PAGACO,0.3178413751790583,-0.3295686478308741,0.0640465685634908,-0.0858083507302558,-0.3346550366489291,-0.8062885506726761,0.7386261190266663,1.0163213886540592
CDMS-9-5A-VVAAR,0.0815196486325464,-0.6663153900247202,-0.0529481609000407,0.0061377375182301,0.0980988924837093,-0.4822029861247801,0.1252777922290838,0.2245874585240802
CDMS-9-5C-JDMADE,0.6064278782025332,0.9022034233758622,0.0646357498909876,-0.1848893893546715,-1.330084222056789,-1.9667879462869464,2.008700398309485,2.463915773328198
CDMS-9-5C-LVIZAC,-0.3338637944785328,-0.4228646750173958,-0.441054660691251,1.438921967585405,-0.5459376803325893,-0.6251619044072478,0.8572620651689195,0.96297777755239
CDMS-9-5C-MLOGO,-0.4140118270496264,-0.2144966885072758,-0.6394541820141593,1.3155146111844471,-0.2493681142143967,-0.5382583405372418,0.5355377449205215,0.7309700455376744
CDMS-9-5C-SCAAG,-0.2337933297626033,-0.408924899028112,-0.3459411075507868,0.3778001938836612,0.0094572476725666,-0.5142457571839062,0.2767771202249601,0.4381280477267781
CDMS-XX-10A-VGILO,-0.6761664084648094,0.5400366119428732,-0.6759352442932679,-0.0958073639820923,-0.077523675307928,-0.645875307255669,0.3267122644789199,0.4917480649286051
CDMS-XX-5C-MJSARU,0.3551931665055374,-0.5935370437929062,0.2935687589840772,-0.0111976318358549,0.0862114512311595,-0.2523105059675629,-0.0256713642858246,0.0766367600039537
CDMS-XX-5C-MPCAQU,-0.4206622941028483,-0.9140819393565008,-0.5213194166883186,0.8726636614305894,-0.023879695066972,0.0298470979884745,0.1441347232088055,0.2281433112276804
CDMS-XX-6A-MAGICA,-0.1449112678219387,-0.6324225199991047,-0.2253048042315217,-0.0710609023551362,0.0296251554495326,-0.0403603856851165,-0.0007657357097615,0.0650977354057976
CDMS-XX-6B-SPUCA,0.98086806891582,-0.817388918515754,0.3810309286817261,0.113838968576244,0.0250964577222812,-0.4408358797655703,0.1785683634274759,0.2871397100643671
CSO-10-4A-ICAPA,0.087861543719144,-0.8484411735227045,-0.2371961072709812,-0.0767279083731148,-0.0306757609871806,-0.3921901352959937,0.2688189020257538,0.3425899944160496
CSO-10-4A-KCOMO,0.3209863711735558,-0.5710241297941783,0.0485537602273602,-0.2817952025734613,-0.3587158787851727,-0.9073971018205992,0.5838703033261461,0.7368369650763762
CSO-10-4A-LRAVI,0.1082225599774623,-1.238684009602921,-0.0750140342363284,0.2842192200138885,-0.1190960624044051,-0.2138531488790248,0.0383148982870869,0.0603870183991038
CSO-10-4A-LSCAVA,1.7139693446386153,-0.6284709950667898,0.5668251575556825,0.2405135408579418,-0.4804807893981203,-1.4315065021937423,0.8967530698408018,1.185020114422281
CSO-10-5A-ACAVA,-0.2866072889014989,0.4564781257579282,-0.3572234412610047,0.1859475254825018,-0.1968831096580295,-0.8557512302437299,0.554754052079201,0.7116222315120623
CSO-10-5A-ARACA,-0.6555593956130699,0.2258618419169438,-0.7464577236237886,-0.4356843833863169,-0.6828193273662638,-1.2498306227820666,0.869099038704154,1.1582151060928525
CSO-10-5A-DABRZA,0.0711215230670012,-0.5665318584689307,-0.2371965865091176,0.4035067990458372,-0.5167949895382561,-0.9231919887617832,0.969408493372373,1.0939498960962346
CSO-10-5A-GZAMA,-0.0489633589163935,-0.6793533510223977,-0.2306829517984834,0.4060711930421443,0.0940070862597464,-0.3222877625545264,0.1576966878413616,0.3198048560947212
CSO-10-5A-IPECA,-0.2912021315811271,-0.6705104470427727,-0.3980343781020492,0.8499909721528469,-0.0411555963735066,-0.0521166737730878,0.1233429234490726,0.1885482545713735
CSO-10-5A-JANORO,0.4751492375190062,-0.5917435026766883,0.1455230014634571,0.3259906551921963,-0.0229263514472321,-0.698517019508747,0.1376257628837758,0.3503520943699338
CSO-10-5A-JBUVE,0.0371719128954962,-0.0261650822654663,-0.166693955447459,1.1266839850239363,-0.1386880659157785,-0.9940413028094915,0.2878404284204813,0.5116930392249406
CSO-10-5A-JJSEMO,-0.3636274356792819,-0.8292368065410617,-0.604201688348913,0.3439166455482472,-0.0282573854631463,-0.3371218553276893,0.0201434670528259,0.1944194127364041
CSO-10-5A-JLCARI,-0.0653579675817821,-0.3102329671822106,-0.2724991581703005,-0.0966259367214667,-0.5799884672690514,-0.5038928002063684,0.5655585972828875,0.7056583470215056
CSO-10-5A-MAARAN,-0.5574630294983539,-0.804767460867653,-0.6698545624520247,0.7284481958040754,0.0639237536304472,-0.1025410069983636,0.0785760652813025,0.0651042281662147
CSO-10-5A-MAOSMO,-0.1056241537339059,-0.5617372190178774,-0.0979356744159681,-0.2512019745730407,0.0474243367614237,-0.4227341314066875,0.0745865416481279,0.1200557428286286
CSO-10-5A-RVMOIB,-0.2752808353548688,-0.4139916950201281,-0.3463659120899349,0.2688244521935798,-0.0118921490116931,-0.2130221389424733,0.0120736265588725,0.0315286826081012
CSO-10-5A-SVHEES,-0.3844878143616098,0.0734124075577353,-0.4360401848086231,0.1848197997780532,-0.0884817382878179,-0.4866034359698119,0.2158338593729962,0.3060747892010008
CSO-11-5A-MDVOSPE,-0.2929461594340483,-0.575380698630869,-0.4332828975858205,0.4300024298192254,0.053894219964333,-0.3900990249961241,0.1492360796621788,0.2158828867455445
CSO-11-5A-MTAGA,0.1489336078753787,0.1879731089700421,-0.1514879901031435,-0.1213287228471116,0.0384543999423628,-0.9471172837027368,0.4000691616606685,0.5416297219471586
CSO-11-6A-CAPAMU,-0.4684490267750249,-0.1524894734080304,-0.5710138385029222,0.8821677943240417,-0.3520169817605674,-0.3879628722955759,0.4759199568466343,0.5695169345123409
CSO-11-6A-DSCACH,-0.6557462910407583,-0.5721873088608637,-0.6808307232892654,-0.2654667243860266,0.1715067531569185,0.1084367566118118,-0.2364915170670408,-0.2328464749677323
CSO-11-6A-EROMO,0.9834224695486556,-0.9188435750218265,0.8178764624596316,-0.1114220688655193,-0.0524463813210671,-1.089834487331037,0.191140104301877,0.4463693061642508
CSO-11-6A-FSOVRE,0.1135683126467626,-0.469980107772,-0.1137950358591704,0.702359539446557,-0.2720083797365143,-0.8096556952654551,0.4117356916884175,0.6644603364766352
CSO-11-6B-ANREVA,-0.3865270066530825,-0.6509911040619506,-0.4299734986984795,0.6051333551894703,0.0905373407039277,-0.1843382202012049,-0.1195328157402456,0.0228817347231172
CSO-11-6B-DISEMO,0.3329919307077417,-0.4231245756577522,0.152895700889569,-0.0040991562946862,-0.0418712589431062,-0.8294237340681131,0.4247075550038632,0.5676715063705381
